,Total
7808,0.8849830900123407
7809,0.8734780883662406
7810,0.8707497759427574
7811,0.8778855528867395
7812,0.8952554491739859
7813,0.9225204243647401
7814,0.9585219446701827
7815,1.000804339601845
7816,1.0447161633907749
7817,1.082908417942145
7818,1.1071951628970835
7819,1.1128571057340384
7820,1.1009756756999152
7821,1.0764576845749174
7822,1.0449650910082742
7823,1.0113191152902965
7824,0.9792125079260653
7825,0.9514263647440212
7826,0.9301038980661813
7827,0.9169199584894941
7828,0.9130919210011975
7829,0.9192234854334729
7830,0.935048317672172
7831,0.9592478712419853
7832,0.9895553110814206
7833,1.0232158651306287
7834,1.0576050526525442
7835,1.0906532028632263
7836,1.1208440476218726
7837,1.1468048661245327
7838,1.1666757049595091
7839,1.1775657962139887
7840,1.175665979545487
7841,1.157777486220352
7842,1.123978237063029
7843,1.0788883350489908
7844,1.0297602963489363
7845,0.9836590411976701
7846,0.9461736596328028
7847,0.9212491012574578
7848,0.9110035460025305
7849,0.9153496358910078
7850,0.9319832279261304
7851,0.9571371524717868
7852,0.9867301822270877
7853,1.0171951056348365
7854,1.0456521548716482
7855,1.0695835340921565
7856,1.0863984214711628
7857,1.0933555270238449
7858,1.0881657142748828
7859,1.0699803518917752
7860,1.039876832728666
7861,1.0003945193947936
7862,0.9546419858027927
7863,0.9056583960151093
7864,0.8562307286741123
7865,0.8090470835804275
7866,0.7670411316905288
7867,0.7338000812010811
7868,0.7137150987394347
7869,0.7111325759304056
7870,0.7280032373116825
7871,0.7616538924455887
7872,0.8056334294215654
7873,0.8529927107680061
7874,0.8984220975487912
7875,0.9381480220324014
7876,0.9690630711042072
7877,0.9885068974961426
7878,0.9949101331767075
7879,0.9884885220868311
7880,0.9712455479075827
7881,0.946402160294597
7882,0.9177984978438825
7883,0.8895625538506731
7884,0.8660043059449557
7885,0.8515343795316903
7886,0.8502929948498916
7887,0.865105848956517
7888,0.8958267193826568
7889,0.9383382648531134
7890,0.9858209727683366
7891,1.031691716225923
7892,1.0718278098938077
7893,1.1050494204112515
7894,1.1325542562120403
7895,1.1569717522217027
7896,1.1810312842332613
7897,1.2058675706223945
7898,1.2297658056636696
7899,1.24849214790562
7900,1.257474778695011
7901,1.2545137525811545
7902,1.241071282985994
7903,1.2215218919399302
7904,1.2013986110897283
7905,1.1858237005495076
7906,1.178434738423842
7907,1.1806592245552132
7908,1.1914880784174147
7909,1.2081205000775046
7910,1.2272973751993876
7911,1.2464359711290216
7912,1.2637973166630612
7913,1.2775387339787494
7914,1.2842082493653675
7915,1.2785126900001296
7916,1.2562705933938778
7917,1.2178476655318813
7918,1.1674939333531384
7919,1.1102310376689268
7920,1.0498578937078062
7921,0.9885510672114066
7922,0.9273098711792268
7923,0.8667300395423597
7924,0.8076585178210158
7925,0.7513693289968347
7926,0.6993363427008991
7927,0.6529504991152483
7928,0.6133266816432702
7929,0.5810908007505071
7930,0.5560585951159897
7931,0.536951095910914
7932,0.5214869272084521
7933,0.5070400125369136
7934,0.49155433129284465
7935,0.47409258884930183
7936,0.4547246098506641
7937,0.4340542136924237
7938,0.41283274312742835
7939,0.39185871413685286
7940,0.37213076198740586
7941,0.35510029157541484
7942,0.3428736978907469
7943,0.33837427767408784
7944,0.34546668079212384
7945,0.36866429710503174
7946,0.4117355319527375
7947,0.4751023759717126
7948,0.5537427232948882
7949,0.638249060191828
7950,0.7188929926293375
7951,0.7891267775944515
7952,0.8462742879883842
7953,0.8904229566778087
7954,0.9231289715981393
7955,0.946526295395389
7956,0.9627719621732994
7957,0.9736714606495376
7958,0.9804467961873075
7959,0.9836963544960993
7960,0.9835566833050504
7961,0.9799651732044333
7962,0.972879214233546
7963,0.96238153348815
7964,0.9486980578814106
7965,0.9321933050530542
7966,0.9133963367710128
7967,0.8930744974035403
7968,0.8723402473285402
7969,0.8527797464740184
7970,0.836593435018248
7971,0.826663531522969
7972,0.8263327563087892
7973,0.838664309761715
7974,0.8652470297125211
7975,0.9049560927235493
7976,0.9531268149521991
7977,1.0021259328944647
7978,1.0443342158184974
7979,1.0755014103932048
7980,1.0953329545047508
7981,1.1058257668316218
7982,1.109567591725669
7983,1.1088908945696596
7984,1.1056955413068579
7985,1.1015624728154154
7986,1.0978969556571465
7987,1.095986456519547
7988,1.0969669271115225
7989,1.1017365194518718
7990,1.110852301401262
7991,1.1244319765128057
7992,1.1420840001887411
7993,1.162907792941061
7994,1.1856146324816847
7995,1.208780580008543
7996,1.231162638359245
7997,1.2519347069783775
7998,1.2706465453351918
7999,1.28668158225248
8000,1.2981139327768394
8001,1.300571039553861
8002,1.288275641154256
8003,1.2585966147736851
8004,1.2148676407534293
8005,1.163430941459277
8006,1.109933753751925
8007,1.0581636234609855
8008,1.010312657739163
8009,0.9674729126971602
8010,0.9299929706011247
8011,0.8976720947846071
8012,0.8698528454010982
8013,0.8454838363602151
8014,0.8232081864383253
8015,0.8015059285913332
8016,0.7788930918031095
8017,0.7541563246040462
8018,0.7265711403424118
8019,0.6960233978621861
8020,0.6629674578557427
8021,0.628231530376221
8022,0.5927639472576804
8023,0.5574288247691941
8024,0.5229146254607644
8025,0.489774680620183
8026,0.45859526974076
8027,0.4302559509958548
8028,0.40618701021128384
8029,0.3885062816185555
8030,0.38001562187525895
8031,0.3839874255330653
8032,0.40343197411089854
8033,0.43976554274657936
8034,0.4916419701893893
8035,0.5550770038738954
8036,0.6249098673491581
8037,0.6964233998914444
8038,0.7661801586653667
8039,0.8320601245947633
8040,0.8929074642489939
8041,0.9481086623040008
8042,0.9972463823136954
8043,1.0398807592420267
8044,1.0754837111534146
8045,1.1035221262635153
8046,1.123623579499774
8047,1.1357157152869344
8048,1.1400653801583966
8049,1.1372226059136732
8050,1.127923643802572
8051,1.1130084754955005
8052,1.0933889614645569
8053,1.070082551653395
8054,1.0443017682103515
8055,1.0175667611170982
8056,0.9918084360810895
8057,0.9694197259412005
8058,0.9531549340491986
8059,0.9457687618635477
8060,0.9494392190289684
8061,0.9652032926073337
8062,0.992540086304889
8063,1.028930472514669
8064,1.0692871952620782
8065,1.1059340929942336
8066,1.13040920975688
8067,1.1368584781971993
8068,1.1242720929976902
8069,1.0957553637360096
8070,1.0562365132395997
8071,1.0106195147176074
8072,0.9629641552787593
8073,0.9163683190346368
8074,0.8731486090806814
8075,0.8350867042752309
8076,0.8036435854831655
8077,0.7801041604990707
8078,0.7656258091794186
8079,0.7611549534618066
8080,0.767183077909338
8081,0.7833836886333913
8082,0.8083028257658502
8083,0.8393485948492563
8084,0.8731656348607644
8085,0.9061301474631256
8086,0.9345532511234966
8087,0.9545338863997832
8088,0.96204878065419
8089,0.9541631103977708
8090,0.9311405762555872
8091,0.8972130930824951
8092,0.8587937996850186
8093,0.8222752505387927
8094,0.7932504420222667
8095,0.776622816283048
8096,0.7763895459964629
8097,0.7944796493975936
8098,0.8292861614970501
8099,0.875647261118548
8100,0.9269462506718186
8101,0.9776220151560036
8102,1.024352472217399
8103,1.0659184025815094
8104,1.1025399954570996
8105,1.135189318052091
8106,1.1649846905549612
8107,1.1926170503250513
8108,1.2178172611468765
8109,1.2390799496305016
8110,1.2540328319582028
8111,1.2606060223664737
8112,1.258474474348404
8113,1.2498964375625883
8114,1.2394938283103443
8115,1.2329438961822246
8116,1.2346389410866099
8117,1.2452845490765467
8118,1.2617479946783752
8119,1.2796664594000737
8120,1.2961042070910365
8121,1.3103370516776536
8122,1.3231352973588375
8123,1.3352475638399812
8124,1.3454676158701775
8125,1.34936003292712
8126,1.3406832011244227
8127,1.315392956225502
8128,1.2740247092422328
8129,1.220301843856156
8130,1.1586143758932541
8131,1.0926106293482838
8132,1.024921205817174
8133,0.9573972031657643
8134,0.8914512165436669
8135,0.8283074992776146
8136,0.7690974235540198
8137,0.7148313313794097
8138,0.6663041833840623
8139,0.6239306163780867
8140,0.5874699960521594
8141,0.555768051935547
8142,0.5269439935710178
8143,0.4992357363433258
8144,0.47179022956759475
8145,0.444644828077291
8146,0.4182090274301774
8147,0.39284746473964965
8148,0.36873165357966264
8149,0.34590313837120945
8150,0.3244768251747233
8151,0.3048731912710667
8152,0.2879546846072361
8153,0.2750956696373118
8154,0.2683589886434575
8155,0.27084766718343223
8156,0.28700266433348604
8157,0.3221104627832551
8158,0.37984025474363003
8159,0.4581139405771214
8160,0.5476848457889542
8161,0.6367165855685797
8162,0.7164780594601196
8163,0.7829837222849758
8164,0.8356867441106008
8165,0.8757984257903084
8166,0.9051401141775917
8167,0.9254680825770905
8168,0.9381364038433224
8169,0.9440739762225568
8170,0.9439730979544965
8171,0.9384778975772999
8172,0.9282582269959492
8173,0.9139950193502807
8174,0.8963384218385828
8175,0.8758835109656496
8176,0.8531896853572474
8177,0.8288449320774697
8178,0.8035511500587568
8179,0.7782150324119462
8180,0.7540652229297491
8181,0.7328281189920528
8182,0.7169456223020823
8183,0.7096723780277567
8184,0.7146684420474138
8185,0.7347870985838715
8186,0.7705800106078361
8187,0.8194858714789413
8188,0.8759005916046353
8189,0.93242655775332
8190,0.982511024872145
8191,1.0226729012774964
8192,1.0526285609982735
8193,1.0740633398674913
8194,1.0894471919859616
8195,1.1013501785352882
8196,1.1120964267424538
8197,1.1235670954315953
8198,1.1370764252139829
8199,1.1533034029473457
8200,1.1722811589592004
8201,1.193451249165243
8202,1.2157862963041315
8203,1.2379777341229012
8204,1.2586727793571222
8205,1.2767235468638183
8206,1.291402664244424
8207,1.3025608148699186
8208,1.310727150160261
8209,1.317134216994316
8210,1.3235533682137834
8211,1.3317089324756963
8212,1.342059225682567
8213,1.352054259318036
8214,1.355244071639395
8215,1.344312351426148
8216,1.3167773751656944
8217,1.275950701429974
8218,1.2272002353903895
8219,1.1750692743719113
8220,1.122499593136539
8221,1.0710011220315208
8222,1.021026710988744
8223,0.9723484162997956
8224,0.9244098153713168
8225,0.8766421096556354
8226,0.8287069903325298
8227,0.7806205773814242
8228,0.7327410493060027
8229,0.6856528819797548
8230,0.6400143409382664
8231,0.5964287664272566
8232,0.5553661482352772
8233,0.5171280122816121
8234,0.48183358076499927
8235,0.4494106093896104
8236,0.41959815083651053
8237,0.39200213962820046
8238,0.36625298740857853
8239,0.3422550856347567
8240,0.3204054499495264
8241,0.30162547485977853
8242,0.28725923060987746
8243,0.27905076704102466
8244,0.2792044149959311
8245,0.2903279931194479
8246,0.3150565012428795
8247,0.3552944759323101
8248,0.41128274663554565
8249,0.48093353357634216
8250,0.5598487902724376
8251,0.6421295824592734
8252,0.7216944957755218
8253,0.7935478816905183
8254,0.854481964832853
8255,0.903086001030476
8256,0.9393209938693937
8257,0.9639990198562474
8258,0.9783631806686655
8259,0.9838112063820996
8260,0.9817318480499209
8261,0.9734105883457072
8262,0.9599749649936874
8263,0.9423711795707452
8264,0.9213814777994753
8265,0.897692837520264
8266,0.8720039130837547
8267,0.845128240758028
8268,0.8180670429968274
8269,0.7920703323173429
8270,0.7687040213263335
8271,0.7498989707554602
8272,0.7379197667746942
8273,0.7351844076227049
8274,0.7439111264095436
8275,0.7656430880917232
8276,0.8007108642273986
8277,0.8475530602995878
8278,0.9018084340500591
8279,0.9560374269424268
8280,1.0019621774126208
8281,1.03449265759527
8282,1.0534514595360998
8283,1.0619833742972162
8284,1.0642794093360315
8285,1.0642433352655116
8286,1.0650167688440544
8287,1.068893709030248
8288,1.0773402481591299
8289,1.0910178711286918
8290,1.1098008757857551
8291,1.1328205507640428
8292,1.1585913317845964
8293,1.185264365386672
8294,1.2109870254906656
8295,1.2342694722370284
8296,1.2542517076989579
8297,1.2708208945427864
8298,1.2845802438796625
8299,1.2966756772269337
8300,1.3084488313317824
8301,1.3208185210750383
8302,1.3332260066475459
8303,1.3421962755369499
8304,1.3410114278461234
8305,1.323650081574502
8306,1.2904992719915735
8307,1.2475243874308526
8308,1.201292886261785
8309,1.1563578450939276
8310,1.1150309202514146
8311,1.077850563985344
8312,1.044090984513482
8313,1.01222531568936
8314,0.9803667056349297
8315,0.9467051529235759
8316,0.909922219728177
8317,0.8694994541170085
8318,0.8257954082528011
8319,0.7798428787650182
8320,0.7329790440725552
8321,0.6864973382669367
8322,0.64143508029435
8323,0.5984964864422483
8324,0.5580583564041756
8325,0.5202153135635796
8326,0.48485293498553006
8327,0.45176212570976026
8328,0.42081196949141914
8329,0.3921701654858391
8330,0.3664937759357284
8331,0.34496368634890334
8332,0.3291555247263652
8333,0.3208692610269151
8334,0.3218814065617992
8335,0.3335373307014405
8336,0.3563455395903231
8337,0.38988510706126356
8338,0.4331242394714804
8339,0.484892031823868
8340,0.5441274217720885
8341,0.6096804366011356
8342,0.679722844721786
8343,0.7512054066936833
8344,0.8200172192772401
8345,0.8820055417852738
8346,0.9341199307164538
8347,0.9748879665805312
8348,1.004191261528999
8349,1.0227697282190225
8350,1.031778413350399
8351,1.032492830155673
8352,1.0261445630773975
8353,1.013850551485222
8354,0.996613237344467
8355,0.9753791981226492
8356,0.9511368291202174
8357,0.9250142371103651
8358,0.8983429356102196
8359,0.8726817518609683
8360,0.8497890894239963
8361,0.8315165100117287
8362,0.8196316140460354
8363,0.815639145596357
8364,0.8206799571468504
8365,0.8355207350429112
8366,0.8605471158432567
8367,0.8955693120575479
8368,0.9391538914154127
8369,0.9873473797122461
8370,1.03279442186934
8371,1.0668013404825278
8372,1.0841862308819263
8373,1.0855870381484838
8374,1.075347750258535
8375,1.0586248309186501
8376,1.0399314978665006
8377,1.0228193139054516
8378,1.0099831573763287
8379,1.0034078556732922
8380,1.0044187422679283
8381,1.013609810913444
8382,1.0307011419365508
8383,1.0544623278823364
8384,1.0828662324807572
8385,1.1135208639530592
8386,1.1442280750558846
8387,1.1734154590360775
8388,1.200269671964047
8389,1.224563913134953
8390,1.2462645037919913
8391,1.2649772323778627
8392,1.2792397312445698
8393,1.28579689513693
8394,1.2796793426957263
8395,1.2567237847244461
8396,1.2178107567253924
8397,1.1693712849014004
8398,1.1192750049341333
8399,1.0736784150831156
8400,1.0364181315670478
8401,1.0092734700127624
8402,0.9922362742393752
8403,0.9838044239998218
8404,0.9814100062849099
8405,0.9819031279143876
8406,0.9819408026949963
8407,0.978267113721667
8408,0.9680443554912282
8409,0.9493638949015452
8410,0.9217508777560282
8411,0.886232237766787
8412,0.8448225526889571
8413,0.7997894185528429
8414,0.7531250888748195
8415,0.7063487537077741
8416,0.660543270704775
8417,0.6165053060333163
8418,0.5749433691447361
8419,0.5367095778242186
8420,0.5030705842239984
8421,0.4759792488993655
8422,0.45817629524200537
8423,0.45281391641574353
8424,0.4623210342802588
8425,0.4868226170782341
8426,0.5234406428828737
8427,0.5673690621642143
8428,0.6137205819920037
8429,0.6587430258776868
8430,0.7001908584091343
8431,0.7373033117013204
8432,0.7706899483334906
8433,0.8021521313120601
8434,0.8343243895036638
8435,0.8699538572405909
8436,0.9107374823540446
8437,0.9561262700258011
8438,1.0030749482882788
8439,1.047252194697583
8440,1.0847999346409678
8441,1.1133530917884549
8442,1.132069929470915
8443,1.141193702530844
8444,1.1416109471904836
8445,1.1345792957439973
8446,1.121631131802226
8447,1.1046070826908285
8448,1.0857442902508854
8449,1.0676998357309784
8450,1.0533528287151863
8451,1.045309327529602
8452,1.0453051240082354
8453,1.0538575349643242
8454,1.0702924173349178
8455,1.0930152563198752
8456,1.1198946277949897
8457,1.1486824727963807
8458,1.1773418019282378
8459,1.204100752711839
8460,1.2271148003229166
8461,1.243786425349411
8462,1.2502060356652693
8463,1.241893820377807
8464,1.2164722185638468
8465,1.1757950059309485
8466,1.1248326753819633
8467,1.0690609846972
8468,1.012951515043192
8469,0.9597448593025169
8470,0.911737795541817
8471,0.8706042602919959
8472,0.8375803990683438
8473,0.8134591970851794
8474,0.7983870811715419
8475,0.7915467389433243
8476,0.7909517722629009
8477,0.7935988993102603
8478,0.7959829868146708
8479,0.7947460767647253
8480,0.7872835931859642
8481,0.7722197254940354
8482,0.749587782018779
8483,0.7205813852086392
8484,0.6870165805865127
8485,0.6508291435548643
8486,0.6138203052846186
8487,0.5776659344511889
8488,0.5441079944405989
8489,0.515233248091721
8490,0.49376060840009295
8491,0.4832519561834147
8492,0.4879537095383843
8493,0.5116381314461419
8494,0.5552609357409405
8495,0.6151534501861932
8496,0.684173829726629
8497,0.7550359416524003
8498,0.8227172902407904
8499,0.8848205912941199
8500,0.9408130541143979
8501,0.9911017445287387
8502,1.0363482684143188
8503,1.077124194526852
8504,1.11385981615992
8505,1.1469038894819343
8506,1.176473723810977
8507,1.2024408283211896
8508,1.2241634876433827
8509,1.2406219371744225
8510,1.2508181110053553
8511,1.2541511327884005
8512,1.2505749593942606
8513,1.2405745691580423
8514,1.225091777881763
8515,1.2054935745046107
8516,1.1836113547818348
8517,1.1618335235565933
8518,1.1431662918352807
8519,1.131051660367976
8520,1.128690156673221
8521,1.1379045230678817
8522,1.157941312665618
8523,1.1845784333929463
8524,1.2101951878350954
8525,1.225918442111197
8526,1.225249477752885
8527,1.2062610320435403
8528,1.170963304855412
8529,1.1233113335443785
8530,1.067525384507324
8531,1.0072254738631454
8532,0.9452058020792556
8533,0.8835440177667404
8534,0.8237989879022778
8535,0.7671644647790565
8536,0.7145616630765761
8537,0.6667082217369777
8538,0.6241887430122801
8539,0.5875230724284634
8540,0.5572107193687954
8541,0.5337173388302299
8542,0.5173552049675937
8543,0.5080095168171208
8544,0.5047268065922417
8545,0.5053601791143577
8546,0.5066533387247125
8547,0.5050394363520532
8548,0.4979547670970601
8549,0.4849446273608872
8550,0.467727984995345
8551,0.4492450817803672
8552,0.4327318426521783
8553,0.4215294777484027
8554,0.4194330744921427
8555,0.43099472642323267
8556,0.4609602052677213
8557,0.5119625399460567
8558,0.5812361652204704
8559,0.6601043484325837
8560,0.7381209741972785
8561,0.807621997601014
8562,0.8649786593745199
8563,0.9095481127848661
8564,0.9423202811564378
8565,0.9650198326177447
8566,0.979639371606806
8567,0.9882190814193608
8568,0.9927262722873236
8569,0.9949393705431504
8570,0.9962826054927199
8571,0.9976166901168216
8572,0.9990728740158695
8573,1.000064545866346
8574,0.9995557811493885
8575,0.996519412679244
8576,0.9903662152027283
8577,0.9811485353425315
8578,0.9695601281335814
8579,0.9568950808449741
8580,0.9450780542725459
8581,0.9367501340168314
8582,0.9352272463408123
8583,0.9439705231128893
8584,0.9653113707629003
8585,0.9987593674266597
8586,1.0397457035616577
8587,1.0802403381655385
8588,1.1123560043635943
8589,1.1322276974431227
8590,1.1404333484902902
8591,1.1398933021104287
8592,1.133908492637063
8593,1.1251883326641012
8594,1.115564123055474
8595,1.106025007971156
8596,1.0969057915189382
8597,1.0881670586786054
8598,1.0797209849252853
8599,1.071723067045819
8600,1.064728398176257
8601,1.0596445851703715
8602,1.0575066232652979
8603,1.0591790607177858
8604,1.0650848617599322
8605,1.0750124459751194
8606,1.0880238435014444
8607,1.1024553054773705
8608,1.1159265786701082
8609,1.1252160432181806
8610,1.1260907138407066
8611,1.1139775025732024
8612,1.0865443488230204
8613,1.0461788583281781
8614,0.9986009599224025
8615,0.9494896800104884
8616,0.9028504673147575
8617,0.8610328166625483
8618,0.8251711190252288
8619,0.7955696653328408
8620,0.772000758965973
8621,0.75395649264481
8622,0.7408549635291646
8623,0.7321669902714307
8624,0.7274310898539552
8625,0.7261585845624603
8626,0.7276789737699286
8627,0.7310116771449492
8628,0.7348434211417559
8629,0.7376406069606871
8630,0.7378758774940111
8631,0.734321387640193
8632,0.726338383651767
8633,0.7140762982992453
8634,0.6985387466305114
8635,0.6815918664041977
8636,0.666066748696992
8637,0.6559666625871464
8638,0.6563536890861945
8639,0.6721147243603399
8640,0.7054623669811093
8641,0.7539349671266318
8642,0.811325268878324
8643,0.8708874008220517
8644,0.9277616048322008
8645,0.9794278028707081
8646,1.0250872923703167
8647,1.0649210174105717
8648,1.0995694490008359
8649,1.1298382248988574
8650,1.156545181565987
8651,1.1804335565299398
8652,1.202109586735441
8653,1.221996133871969
8654,1.2403134655157575
8655,1.2570945721701001
8656,1.2722220028009388
8657,1.2854605880923764
8658,1.296478422567121
8659,1.3048869821268505
8660,1.310345281823774
8661,1.3127417679574869
8662,1.3124302033182118
8663,1.3104734306630674
8664,1.3087774918694859
8665,1.3098406207397413
8666,1.3157689830620032
8667,1.3265327518223344
8668,1.3382973004316059
8669,1.343701620533301
8670,1.3353467462470685
8671,1.309897917264997
8672,1.2687817421240974
8673,1.215965817445397
8674,1.1557358472981862
8675,1.09163892219283
8676,1.0262686579052231
8677,0.961396953982786
8678,0.8981852200135494
8679,0.8373753987621049
8680,0.7794342544895226
8681,0.7246512977201953
8682,0.6732010408580172
8683,0.6251830943061664
8684,0.580650292753017
8685,0.539628190628124
8686,0.5021238461491211
8687,0.4681199201445654
8688,0.43754866721014835
8689,0.41023880522863254
8690,0.3858391188175301
8691,0.3637668380905487
8692,0.34328841378362296
8693,0.32380396225995467
8694,0.30519912240302366
8695,0.28799113254079634
8696,0.2732278318625829
8697,0.26241063578399687
8698,0.257654168213873
8699,0.26203672148134244
8700,0.2798449238969477
8701,0.31601408450921853
8702,0.3738082433714363
8703,0.45125052008861855
8704,0.5400120019099586
8705,0.6292115506963427
8706,0.7102627932305385
8707,0.778602018625207
8708,0.8328562305696606
8709,0.8734769986278941
8710,0.9017556210646196
8711,0.9192801887885651
8712,0.9276747259227913
8713,0.9284839506671456
8714,0.9231227877051706
8715,0.9128471941705405
8716,0.8987246560754667
8717,0.8816026064246547
8718,0.8620984680139165
8719,0.8406485930707018
8720,0.817623130244959
8721,0.7934588176817179
8722,0.7687583755782822
8723,0.7443645839269312
8724,0.72145889273568
8725,0.7017202677725496
8726,0.6875170609127136
8727,0.6819675439591318
8728,0.6885284558411731
8729,0.7098941298587849
8730,0.7466798417364723
8731,0.7966419246759426
8732,0.8545358379265748
8733,0.9130178259869002
8734,0.9652397745025625
8735,1.0075246350982565
8736,1.0398196005458402
8737,1.0643182946732166
8738,1.0839278079336228
8739,1.1013330554056862
8740,1.1185832273907779
8741,1.1369666959604314
8742,1.1570318162557598
8743,1.178691138075169
8744,1.2013707264715336
8745,1.2241699371743318
8746,1.246016189877181
8747,1.2658227950790677
8748,1.2826530217945642
8749,1.2958719852561116
8750,1.3052668096037068
8751,1.311135609082678
8752,1.3143557485632744
8753,1.3164091092510155
8754,1.3192536060377789
8755,1.3248374810839953
8756,1.3340562351300802
8757,1.345107029234006
8758,1.352118404950882
8759,1.3471028890596777
8760,1.325815166482306
8761,1.2902114436761885
8762,1.245125284510706
8763,1.1949066595207776
8764,1.1423511560923958
8765,1.0888734245747107
8766,1.034996799955704
8767,0.9808258714223064
8768,0.9264061217542698
8769,0.8719351236534214
8770,0.8178243388352846
8771,0.7646500964567168
8772,0.7130541066911622
8773,0.6636457409672859
8774,0.6169343031607499
8775,0.5732964005719278
8776,0.5329683313920618
8777,0.49604708248910123
8778,0.4624846741095104
8779,0.43206966550925285
8780,0.40441150916745616
8781,0.3789757751471612
8782,0.3552294573006778
8783,0.33290057411872664
8784,0.312232802775974
8785,0.2940380941311571
8786,0.2795466138524276
8787,0.27031468738577563
8788,0.26829492795944365
8789,0.2759311072655183
8790,0.29609122684881206
8791,0.3316254152903326
8792,0.3843349435916484
8793,0.4534490499971583
8794,0.53452408424671
8795,0.6201357694630686
8796,0.70237907909684
8797,0.7752895033236826
8798,0.8356846959791554
8799,0.8826817023390906
8800,0.9168226983364063
8801,0.9393616432444336
8802,0.9518223823813361
8803,0.9557601497722702
8804,0.9526396785698487
8805,0.9437700543271155
8806,0.9302658875336612
8807,0.9130298222272117
8808,0.8927704583842315
8809,0.8700724144014418
8810,0.8455111836085729
8811,0.8197673999763975
8812,0.7936998198101384
8813,0.7683926626915576
8814,0.7452122783172782
8815,0.7258771307381701
8816,0.7125073563377138
8817,0.7075806368001752
8818,0.7136841566847693
8819,0.7329722326361438
8820,0.766376663541593
8821,0.8127316121045989
8822,0.8679457812625818
8823,0.9249285720403473
8824,0.9757629868718954
8825,1.0153443378301477
8826,1.0429746562436983
8827,1.0610720971617769
8828,1.0731800387021857
8829,1.082699774562051
8830,1.0923611741628243
8831,1.1040738143035724
8832,1.1189237448261984
8833,1.1372244958351747
8834,1.1586003213525566
8835,1.182104589054047
8836,1.2063894700409001
8837,1.2299413971325486
8838,1.2513598090798315
8839,1.26961388296654
8840,1.2842174608991757
8841,1.295305665983702
8842,1.303628103558125
8843,1.3104651076469767
8844,1.317424375054392
8845,1.3259961353738174
8846,1.3366590588193348
8847,1.3473838676383256
8848,1.3523416113343134
8849,1.3439639294537975
8850,1.3190545906823412
8851,1.280967737264012
8852,1.2355439778107693
8853,1.1875364489519689
8854,1.1397039582990378
8855,1.093117920035298
8856,1.0477028043655525
8857,1.0027509415421625
8858,0.9573771053918366
8859,0.9108917915380481
8860,0.8630461182998397
8861,0.81410296245509
8862,0.7647373020037668
8863,0.7158340240971786
8864,0.6682804898590652
8865,0.62282245800208
8866,0.5799969811046185
8867,0.5401184511561326
8868,0.5032873458784896
8869,0.469404490523415
8870,0.43819528600473695
8871,0.4092709222760972
8872,0.38226325758963786
8873,0.35704238175279923
8874,0.3339426623692621
8875,0.31383823702406977
8876,0.29802296475724244
8877,0.2880875966324355
8878,0.28587677095035835
8879,0.293396037631987
8880,0.3125791961407058
8881,0.3449493713302162
8882,0.3912456295372336
8883,0.45101888639627086
8884,0.5221818556085168
8885,0.6007215803640679
8886,0.6810658947196978
8887,0.7573195091777507
8888,0.8247417680306517
8889,0.8805491370365205
8890,0.9238172463356193
8891,0.9549154893489121
8892,0.9749257757679388
8893,0.9852291205479089
8894,0.9872588312710193
8895,0.9823651131376361
8896,0.9717447892776468
8897,0.9564137030389592
8898,0.9372198910711294
8899,0.9149039743234794
8900,0.8902009574684716
8901,0.8639479273041148
8902,0.8371573980864377
8903,0.8110589507231122
8904,0.7871282013937233
8905,0.767094311433009
8906,0.7529001628618446
8907,0.7465983752254356
8908,0.7501810879709248
8909,0.7653353498641065
8910,0.7930809994434214
8911,0.8331864368357216
8912,0.8832175617105769
8913,0.9375095147539251
8914,0.987742030138099
8915,1.0265274328144693
8916,1.0510563504673174
8917,1.0630860546035206
8918,1.066582535659211
8919,1.0657643206848144
8920,1.0642349390755506
8921,1.0647642098946515
8922,1.069293816399374
8923,1.0789711221594696
8924,1.0941579432085178
8925,1.114431328423465
8926,1.1386355933928651
8927,1.1650605415534947
8928,1.191771934409
8929,1.2170172243889046
8930,1.2395710934759872
8931,1.2589226395288104
8932,1.2752843702816048
8933,1.2894508734288823
8934,1.3025250675239997
8935,1.3154667662337811
8936,1.328321307671902
8937,1.3389909488322698
8938,1.3421466657640795
8939,1.3309232863721692
8940,1.3026887167901284
8941,1.261710721553785
8942,1.2150038999797834
8943,1.1682719909439447
8944,1.124870092506759
8945,1.0861217446855194
8946,1.0518355357780727
8947,1.0207744697093293
8948,0.9910882826852351
8949,0.9607377666128714
8950,0.9279240856054349
8951,0.8914896056336598
8952,0.8511767456704492
8953,0.8076111835558926
8954,0.7620053241806337
8955,0.7157511085087362
8956,0.6700955843809356
8957,0.6259759867090318
8958,0.5839838555217838
8959,0.5443997571939143
8960,0.5072622182157792
8961,0.4724649453083236
8962,0.43989490780217777
8963,0.40962052811594346
8964,0.38210209092978303
8965,0.35832756910988117
8966,0.3397791376767095
8967,0.32828467612819767
8968,0.32578979611673425
8969,0.3339433794723473
8970,0.35356427391551115
8971,0.38434469017922246
8972,0.42506717252415593
8973,0.47418033009079485
8974,0.5303041102722122
8975,0.5923348961196591
8976,0.6590679227338626
8977,0.7285352271148612
8978,0.7975897889523057
8979,0.8623001230108145
8980,0.9190347260878633
8981,0.9654022443118615
8982,1.0004785558696385
8983,1.0244799340325461
8984,1.0382923715472605
8985,1.0430946951791629
8986,1.0401233556651552
8987,1.0305516666116201
8988,1.0154516171142973
8989,0.9958196674345026
